"","id","deviceid","latitude","longitude","addr1","addr2","addr3","addr4"
"11862",16894,"65aa729410ff2d84",35.8805455,128.6115182,NA,NA,NA,NA
"11863",16895,"bf5c61e4428bbc34",36.3363683,127.3707686,NA,NA,NA,NA
"11864",16897,"7e618a34b8cd4b0a",37.3364733,127.9217902,"대한민국","강원도","원주시","무실동"
"11865",16898,"aa36e4712cde7d28",37.2574007,127.0393483,NA,NA,NA,NA
"11866",16900,"3645feb593748944",35.2137351,128.1096613,NA,NA,NA,NA
"11867",16901,"9b1b7315ab9eb711",35.1344166419022,129.073777471771,NA,NA,NA,NA
"11868",16902,"19fda9150d02d16a",35.5526049,129.3318247,NA,NA,NA,NA
"11869",16903,"390ac1124d8113ee",37.410313,126.9105596,"대한민국","경기도","안양시","만안구"
"11870",16904,"4f886fb4637e2e16",35.4026606,126.8776614,NA,NA,NA,NA
"11871",16905,"5eaae673afab574b",35.1807311,128.5626783,"대한민국","경상남도","창원시","마산합포구"
"11872",16906,"5164b398c19947d1",37.6565202,127.0781398,"대한민국","서울특별시","노원구","중계동"
"11873",16907,"e4ce3b031bc0dc1",35.2700238,128.8603044,NA,NA,NA,NA
"11874",16908,"de6026a27ad01d73",37.5212932,126.8157078,NA,NA,NA,NA
"11875",16909,"749dbbd385e613bf",37.4109126,126.9734615,NA,NA,NA,NA
"11876",16910,"e1c7ef08949a7102",36.3676806506431,127.320861969507,NA,NA,NA,NA
"11877",16911,"a488d1a4357f51cd",36.8114948,127.1527304,NA,NA,NA,NA
"11878",16912,"558d06d84b40669",37.5711992,126.8061835,NA,NA,NA,NA
"11879",16913,"8cba93be24ba2b78",37.755487,126.7660113,NA,NA,NA,NA
"11880",16914,"f84b6c6837ebaa34",35.866761,127.1261498,NA,NA,NA,NA
"11881",16916,"b453a635ed54282b",37.5877807,127.1345918,NA,NA,NA,NA
"11882",16917,"6aaff92d6e5ae62a",36.5010534273379,127.259905593939,"대한민국","충청남도","연기군","남면"
"11883",16918,"9fc0d68130fa7556",36.9700718,127.9231153,"대한민국","충청북도","충주시","문화동"
"11884",16919,"6530d86dd872346",35.9963594,129.3525586,NA,NA,NA,NA
"11885",16920,"e4a91d0ff2d0558a",37.6500152,126.6273158,"대한민국","경기도","김포시","구래동"
"11886",16921,"9ddb174f71d8ceed",37.5499956,127.0094481,NA,NA,NA,NA
"11887",16922,"374b59e6290cc78e",35.0563485,128.9667704,NA,NA,NA,NA
"11888",16923,"4692d6c428e73c5a",36.1106577,128.3410352,NA,NA,NA,NA
"11889",16925,"a0337f2384d3bde5",37.9820149,127.4462949,NA,NA,NA,NA
"11890",16926,"b0d65d27f20d7271",33.4911501,126.5419633,"대한민국","제주특별자치도","제주시","이도이동"
"11891",16927,"986c293b8b958c23",35.2998174,127.9779293,NA,NA,NA,NA
"11892",16928,"a54ca2a739058919",37.2438609,127.0551563,NA,NA,NA,NA
"11893",16930,"bcbdbb0dc35b95a6",37.572917,127.029287,NA,NA,NA,NA
"11894",16931,"89bfc0162f434556",35.0973638,128.9661493,NA,NA,NA,NA
"11895",16932,"f777977c5e174b6d",37.6487958,127.0509685,NA,NA,NA,NA
"11896",16934,"d9fd00d04daba04a",37.5474432,126.8636829,NA,NA,NA,NA
"11897",16935,"2e8f12e62df453e3",35.8443896,128.7510724,NA,NA,NA,NA
"11898",16936,"af5c226a9830b41e",35.8152675,127.1288984,NA,NA,NA,NA
"11899",16937,"cd3b53fbc8aa7110",37.5102521,126.9472976,NA,NA,NA,NA
"11900",16938,"da7181fdb7b32a6a",35.5284,129.4329733,NA,NA,NA,NA
"11901",16941,"4a9a434a86107b7a",36.8015467,127.0628831,"대한민국","충청남도","아산시","탕정면"
"11902",16943,"acda04c61401ac22",37.2721505824042,127.056739158325,"대한민국","경기도","수원시","영통구"
"11903",16944,"b31478fc9918ea9a",35.5614493,129.3438489,NA,NA,NA,NA
"11904",16945,"574b77928e65813f",37.343155,126.941148,NA,NA,NA,NA
"11905",16946,"f50e8f7e41ef5cd",35.2274374,128.6889292,NA,NA,NA,NA
"11906",16947,"1b31cde514346391",37.592178,126.9495475,NA,NA,NA,NA
"11907",16948,"3f865db65df50014",37.4349084,127.1276359,NA,NA,NA,NA
"11908",16949,"d367a6c14cc4416b",37.1643224,127.0592238,NA,NA,NA,NA
"11909",16950,"d6755a78b1b84321",37.2934711,127.1152004,NA,NA,NA,NA
"11910",16951,"3567496494939530",36.0640136,127.0675037,NA,NA,NA,NA
"11911",16952,"263e3c1600bfdf3d",36.1590626,128.308089,"대한민국","경상북도","구미시","봉곡동"
"11912",16953,"98920cb372ef5526",37.1140429,127.1128327,NA,NA,NA,NA
"11913",16954,"f540130363ed8069",35.1721571,126.8626133,NA,NA,NA,NA
"11914",16955,"6d54326cd04ea0a4",33.5252813,126.5842194,NA,NA,NA,NA
"11915",16956,"680efff6b63887b3",37.5836263,127.0318791,NA,NA,NA,NA
"11916",16957,"c1795ee274374862",35.1634636,126.89531538,NA,NA,NA,NA
"11917",16958,"46a60d6d45db18b4",37.6234088,127.0239599,NA,NA,NA,NA
"11918",16959,"af54340365c332d",35.1807431,129.1765553,NA,NA,NA,NA
"11919",16960,"29c2cac0f299111f",35.3022671,128.5959241,NA,NA,NA,NA
"11920",16961,"11dabe4b3677b44b",35.1624122,129.1614106,NA,NA,NA,NA
"11921",16962,"707c81fa076a5941",37.2072145,126.8272142,NA,NA,NA,NA
"11922",16963,"30532661911fd0d6",35.0971076,128.985555,NA,NA,NA,NA
"11923",16964,"31da7c7d87b6c0ae",35.1555771,129.1121511,NA,NA,NA,NA
"11924",16965,"33f5e6288fb6ea60",37.6770975,126.7639383,"대한민국","경기도","고양시","일산서구"
"11925",16966,"d55c37ef7a6d147d",37.5672773,126.8197923,NA,NA,NA,NA
"11926",16967,"5dc64fadd6119d01",35.5068952,129.3111784,"대한민국","울산광역시","남구","두왕로34번길"
"11927",16968,"aecbaf98cd1d6770",35.9632407,126.9830715,NA,NA,NA,NA
"11928",16970,"83253efd7932ddb3",37.7203291,126.688138,"대한민국","경기도","파주시","문발동"
"11929",16971,"7150103bcae66a4",35.2112383,128.6875638,NA,NA,NA,NA
"11930",16972,"3136af1a2486b9d4",37.5143243,126.9088518,NA,NA,NA,NA
"11931",16973,"6cc6b1a99170bfdb",36.5153552,127.2393671,NA,NA,NA,NA
"11932",16974,"2165aac7f47461fe",35.9618406,126.7335847,NA,NA,NA,NA
"11933",16975,"7a081ed46463f006",33.2655852,126.5631642,NA,NA,NA,NA
"11934",16976,"e08686c844a7352d",37.3376413,127.1135671,NA,NA,NA,NA
"11935",16977,"2ed8772027bb399f",37.4472969,126.6699982,NA,NA,NA,NA
"11936",16978,"d7a6fb7a25e781a1",35.9599898,126.7230358,NA,NA,NA,NA
"11937",16979,"a2a2a5fef628527d",37.6243804,127.0757136,NA,NA,NA,NA
"11938",16980,"2821cce49862dff8",37.5506691,127.0313813,"대한민국","서울특별시","성동구","응봉동"
"11939",16981,"fff604a360a99083",37.3108039,126.8225623,NA,NA,NA,NA
"11940",16982,"11b3c8130465aba5",36.1491897,128.4371742,NA,NA,NA,NA
"11941",16983,"7d6a7bf9db6e1a63",35.8099339,128.513703,NA,NA,NA,NA
"11942",16984,"11a2b1c1456e4417",37.5492206,127.0226455,NA,NA,NA,NA
"11943",16985,"7012ead5056ae306",35.8280542,128.5340517,NA,NA,NA,NA
"11944",16986,"50682b1cfc67bb4e",37.6171295,126.9324823,NA,NA,NA,NA
"11945",16987,"20c948e0261e13ba",35.284409,126.4989266,NA,NA,NA,NA
"11946",16988,"bf9aece869b5a975",37.4850691,127.1253374,NA,NA,NA,NA
"11947",16989,"7a9b25909eabda2a",37.6079363,126.9215007,NA,NA,NA,NA
"11948",16990,"66f7f2df6723812c",35.1927309,126.8113904,NA,NA,NA,NA
"11949",16991,"7da042e55bbac789",34.7853511,127.6924886,"대한민국","전라남도","여수시","좌수영로"
"11950",16992,"ffee43efc54b72a2",37.3362372,126.7794365,NA,NA,NA,NA
"11951",16993,"45b8839e67a4e820",35.2070227,129.0784003,NA,NA,NA,NA
"11952",16994,"75aacb909b9d9c2c",37.6505432,127.0566425,NA,NA,NA,NA
"11953",16995,"2a9091e80783ff82",36.4068466,127.3729897,"대한민국","대전광역시","유성구","방현동"
"11954",16996,"d97c41b05704f2d8",37.5225415562479,126.704826839044,NA,NA,NA,NA
"11955",16997,"c89725df54b29a14",35.5498283,129.3152353,NA,NA,NA,NA
"11956",16998,"122676710617991c",37.0621882112236,127.067354985509,"대한민국","경기도","평택시","이충로"
"11957",16999,"880b237ac8724122",37.178757,127.0455536,NA,NA,NA,NA
"11958",17000,"39e6ae6ada11cc05",37.5716552,126.7458061,NA,NA,NA,NA
"11959",17001,"a25ae31adeb44295",37.4642181,127.0213453,NA,NA,NA,NA
"11960",17002,"6f9f21d6a82c00ae",37.5019839,127.0890208,NA,NA,NA,NA
"11961",17003,"a3702700ff50128",36.95908823421,127.945292026997,NA,NA,NA,NA
"11962",17004,"69c2fe614575de94",37.6410209,127.0642391,NA,NA,NA,NA
"11963",17005,"8f92f1bcdc5c662f",37.295902,126.8769846,NA,NA,NA,NA
"11964",17006,"b3a746fd1f80d53d",35.3193575,129.1857852,NA,NA,NA,NA
"11965",17007,"cce9630097a8c1fd",34.9879474,127.4986539,NA,NA,NA,NA
"11966",17008,"284f851f0a14d35c",36.3503343,126.594587,"대한민국","충청남도","보령시","대천동"
"11967",17009,"6ce595747078944f",35.4420134,128.5631598,NA,NA,NA,NA
"11968",17010,"256575eb5107d96c",35.1366158,126.8702445,NA,NA,NA,NA
"11969",17011,"e16f55cc2ae3968f",33.4186876,126.2945783,NA,NA,NA,NA
"11970",17012,"3f03be02790d0beb",37.5325482,127.0673268,NA,NA,NA,NA
"11971",17013,"abd21e3a6b801fdd",35.1911941,129.1241239,NA,NA,NA,NA
"11972",17014,"38a85b0733d0ea1e",37.4844325,127.0931702,NA,NA,NA,NA
"11973",17015,"40b097f6d201d8e3",37.8705902,127.7242938,NA,NA,NA,NA
"11974",17016,"cd42b07be88da552",36.9789147,127.9694784,NA,NA,NA,NA
"11975",17017,"3e1fd7670ea85c8a",37.6246753,127.1126549,NA,NA,NA,NA
"11976",17018,"3fcd318924eec0e1",37.6443162,126.6938687,NA,NA,NA,NA
"11977",17019,"b91d75d3fb8485f9",37.6296525630845,126.593451077052,NA,NA,NA,NA
"11978",17020,"67b8b16578337c96",37.5384213,126.7410833,NA,NA,NA,NA
"11979",17021,"81f1186834da2c8f",37.4938146,126.9243621,NA,NA,NA,NA
"11980",17022,"bec0884d566a463b",37.3619506,127.9365543,NA,NA,NA,NA
"11981",17023,"2ade55f0ccbbe441",36.5185627,128.7077372,NA,NA,NA,NA
"11982",17024,"58d049beca621f58",37.2920887,127.0085363,"대한민국","경기도","수원시","장안구"
"11983",17025,"d81ece25aaa2886d",37.5441147,126.9891899,NA,NA,NA,NA
"11984",17026,"1d842a34e0c8b4de",37.3075596,126.9870826,NA,NA,NA,NA
"11985",17027,"241b1d552d55c949",37.3000662,126.9646164,NA,NA,NA,NA
"11986",17028,"c1deb57fc98dafa9",37.5253461,126.9323687,NA,NA,NA,NA
"11987",17029,"22257ec487d144f8",35.5065228,128.7337095,NA,NA,NA,NA
"11988",17030,"ca276aab4017a700",37.3220627,127.1189856,NA,NA,NA,NA
"11989",17031,"3e652eae1bfb99f0",37.3164975,126.9546528,"대한민국","경기도","의왕시","월암동"
"11990",17032,"9ef076d848c1c902",35.9276143,128.5973465,NA,NA,NA,NA
"11991",17033,"d8b6f3fc2f69b4a9",35.1585317,129.1320505,"대한민국","부산광역시","수영구","민락동"
"11992",17034,"5f6044bafefed1ce",37.4357608,126.752402,NA,NA,NA,NA
"11993",17035,"b979937949af4b5",37.5541404,126.9683236,NA,NA,NA,NA
"11994",17036,"5c49a6f85611d997",37.1684772,127.8349698,NA,NA,NA,NA
"11995",17037,"467297d4d3cd644c",36.4222594730251,127.374683351593,NA,NA,NA,NA
"11996",17038,"dbd5be3fcd47957a",37.5128156,127.0213551,NA,NA,NA,NA
"11997",17039,"e7af4ea0e59d725e",37.6097994,127.1341515,"대한민국","경기도","구리시","동구동"
"11998",17040,"d5d32985d4829114",37.6936796,126.7673186,NA,NA,NA,NA
"11999",17041,"3f90ad788ed647ae",35.118273,126.8607514,NA,NA,NA,NA
"12000",17042,"4c6cd3f528b32bb9",36.3663373,127.4167416,NA,NA,NA,NA
"12001",17043,"b80d42f0d433993a",37.6622534,127.0341632,NA,NA,NA,NA
"12002",17044,"340d497b001d1838",37.6117642,126.9372287,"대한민국","서울특별시","은평구","불광1동"
"12003",17045,"8a7713d8c4b5b9a8",37.077544,127.064425,NA,NA,NA,NA
"12004",17046,"462091f237a43d33",37.4963214,126.8729919,NA,NA,NA,NA
"12005",17047,"6e024c1cff2e3c71",36.7546396,126.4505461,"대한민국","충청남도","서산시","죽성동"
"12006",17049,"63335e98b85bc445",35.8405183,127.1548359,"대한민국","전라북도","전주시","덕진구"
"12007",17050,"60efbddac7a77740",37.5294278,126.7322379,"대한민국","인천광역시","계양구","작전1동"
"12008",17051,"cc345bd9e2a23f8e",37.5568817,126.9196311,NA,NA,NA,NA
"12009",17052,"29b1e1e6da2cc71a",35.3131927,129.0009475,NA,NA,NA,NA
"12010",17053,"7f8cdfdd04125562",37.4786234,126.9266451,NA,NA,NA,NA
"12011",17054,"f184610d20a84a7",36.6400508,127.4770127,"","","",""
"12012",17055,"e56c7072f5627486",36.2964794,127.2418631,NA,NA,NA,NA
"12013",17056,"f4a1db1a84ec9027",37.3938995,126.6295414,"대한민국","인천광역시","연수구","송도2동"
"12014",17057,"933012f5e8315192",36.0267152,129.3478099,NA,NA,NA,NA
"12015",17058,"a959e65f1ed6e6ef",37.5424406,127.0814545,NA,NA,NA,NA
"12016",17059,"5ae3f04258713cca",37.5294723,126.7301031,NA,NA,NA,NA
"12017",17060,"6e49141eff343b12",37.4551278,126.7308905,"대한민국","인천광역시","남동구","만수5동"
"12018",17061,"7a0f101c5126230e",35.8465267,128.5517415,NA,NA,NA,NA
"12019",17062,"45c8739d13fa58d8",37.2648021,127.0094888,NA,NA,NA,NA
"12020",17063,"11efc899294e3a9e",37.5765779,127.088835,NA,NA,NA,NA
"12021",17065,"e90acc0691443b5",37.0932229,127.9233223,"대한민국","충청북도","충주시","엄정면"
"12022",17066,"66272b990457e7a0",37.4271848,126.6552275,NA,NA,NA,NA
"12023",17067,"e462b02706edf82b",37.533756,126.7129878,NA,NA,NA,NA
"12024",17068,"5f5a706fd8c5c85e",37.6931114,126.7427142,NA,NA,NA,NA
"12025",17069,"5ca71fce1fcea337",37.4994698,126.9511019,NA,NA,NA,NA
"12026",17070,"f6b5bac483175044",36.817158,127.1380601,"대한민국","충청남도","천안시","서북구"
"12027",17071,"7ad27592f8ef7c9",37.6455697,127.2387599,NA,NA,NA,NA
"12028",17072,"ae37e7802089998c",37.5674509,126.9871977,NA,NA,NA,NA
"12029",17073,"4d7e86ca043b6602",35.114389,126.9028021,"대한민국","광주광역시","남구","진월동"
"12030",17074,"8ed458d8b25f9487",36.0962074,128.4348848,NA,NA,NA,NA
"12031",17075,"bf9bb0b37bce5cb5",37.5250771,126.8707737,NA,NA,NA,NA
"12032",17076,"427a4adc40b5bb72",37.491388,127.1568432,NA,NA,NA,NA
"12033",17077,"690137e50f1c8eda",37.5027989,126.8809409,NA,NA,NA,NA
"12034",17078,"fe5c0e242b504f2a",36.2809184,127.3040564,NA,NA,NA,NA
"12035",17079,"2f66024e3d3b3aa",37.4721002,126.8755787,NA,NA,NA,NA
"12036",17080,"3e7c15468e13804b",34.9551296,127.513158,NA,NA,NA,NA
"12037",17081,"588c06726f7a5410",37.3296224,126.8309468,NA,NA,NA,NA
"12038",17083,"7399d6203b51ce35",35.5076258,129.3097593,"대한민국","울산광역시","남구","상개동"
"12039",17084,"36c2da9960a7d56c",36.7097069,127.4132432,NA,NA,NA,NA
"12040",17085,"7df2d29e69409f1c",37.7746046,128.202226,NA,NA,NA,NA
"12041",17086,"a19b071eaf27ea80",37.5397209,127.0527719,"대한민국","서울특별시","성동구","성수2가1동"
"12042",17087,"bdaed20ee64440ab",37.498959,126.7178932,NA,NA,NA,NA
"12043",17088,"99ebc4d46ba46a78",37.2820309,127.6098463,NA,NA,NA,NA
"12044",17090,"186773464539c413",37.3296181,126.8309375,NA,NA,NA,NA
"12045",17091,"34c531822ca6a373",36.1417091,128.0591285,NA,NA,NA,NA
"12046",17092,"f1b79c0083ed00a7",37.5412974,127.0963967,NA,NA,NA,NA
"12047",17093,"bc2d046b9e6b71fa",36.4503346,127.4209989,NA,NA,NA,NA
"12048",17095,"d2d44c0427fbf2ce",37.2666612,127.0700732,NA,NA,NA,NA
"12049",17096,"44c0863e2ce0e653",37.4989294,127.147039,NA,NA,NA,NA
"12050",17097,"c6fc5852f396290c",37.5144831,127.1037777,NA,NA,NA,NA
"12051",17098,"ecd4438906181af6",35.25609655,128.86705113,NA,NA,NA,NA
"12052",17099,"7ba68a75e2abc610",35.53421,129.3408855,NA,NA,NA,NA
"12053",17100,"74497c6f0a8cbae0",36.609122,127.4941027,"대한민국","충청북도","청주시","흥덕구"
"12054",17101,"a6ed6b17ecf7f1",37.543152,126.9491111,"대한민국","서울특별시","마포구","도화동"
"12055",17102,"b96ea9a33ef2aa9",35.8427408,128.5996975,"대한민국","대구광역시","남구","봉덕3동"
"12056",17103,"92caa3ad0865fb2f",37.732432,127.085619,NA,NA,NA,NA
"12057",17104,"e52422b2b5fdbbc7",37.4825486,126.8818425,NA,NA,NA,NA
"12058",17105,"e3d983de5438b0c6",35.1381274,129.0860525,NA,NA,NA,NA
"12059",17106,"b4a9451fc7478d93",37.50715998,127.63002571,NA,NA,NA,NA
"12060",17107,"874a2c5296d41c9d",36.3899358166221,128.919762055776,NA,NA,NA,NA
"12061",17108,"c57621a81d59514f",37.4799603,127.0602896,NA,NA,NA,NA
"12062",17109,"587f0bfc88e3998e",33.2644541345755,126.371022295707,NA,NA,NA,NA
"12063",17110,"28843df1108d4008",35.5560691,129.2594929,NA,NA,NA,NA
"12064",17111,"dedee3d02618db28",37.5597459,126.6754064,NA,NA,NA,NA
"12065",17112,"6994d322e4a08542",35.9419152,128.563491,"대한민국","대구광역시","북구","학정로"
"12066",17113,"1e06d4a2d2beac44",37.7256565,127.2084454,"대한민국","경기도","남양주시","진접읍"
"12067",17114,"51e4cff96a1f5ec0",35.6447578,129.3299873,"","","",""
"12068",17115,"19e38617b7598536",37.5288214,126.906755,NA,NA,NA,NA
"12069",17116,"64d9e555fcf143f0",35.1543297,129.037326,NA,NA,NA,NA
"12070",17117,"be41135c3424ff14",35.1703176,126.8027332,NA,NA,NA,NA
"12071",17119,"72f97fe3b2fbce9c",35.2369254,128.8672268,"대한민국","경상남도","김해시","내동"
"12072",17120,"a2969f206f790318",37.6553509,126.4414779,NA,NA,NA,NA
"12073",17121,"531f851fd98ce05d",37.4827605,126.8674959,NA,NA,NA,NA
"12074",17122,"a03e21a0d22cb0d3",37.0018132,127.1761502,NA,NA,NA,NA
"12075",17123,"e987f541cf431359",35.8632952,128.2284102,NA,NA,NA,NA
"12076",17124,"906835b04e90d226",37.6270779,126.8428248,NA,NA,NA,NA
"12077",17125,"2915b1d0a2e722d6",37.4111375,126.6835308,NA,NA,NA,NA
"12078",17126,"1d87287a5a21763f",37.3598951,127.4099276,"대한민국","경기도","광주시","곤지암읍"
"12079",17127,"fbb3672e015ed854",37.8814133,127.7378431,NA,NA,NA,NA
"12080",17128,"4d17ff7f21095d59",37.0173742820865,126.913034449255,NA,NA,NA,NA
"12081",17129,"18d4cddd63806bff",37.5538166,127.1573776,NA,NA,NA,NA
"12082",17130,"15f84cd3882ce396",36.515924,127.2397067,NA,NA,NA,NA
"12083",17131,"68d4403b153197c7",36.8358404,127.1340112,NA,NA,NA,NA
"12084",17132,"41f03ca35342d533",36.3053313,127.4488382,"대한민국","대전광역시","중구","대종로151번길"
"12085",17133,"792fa0c053180859",37.5609696,127.0184058,NA,NA,NA,NA
"12086",17134,"12fc8260b23dba74",34.9358491,127.696295,NA,NA,NA,NA
"12087",17135,"d3d5bd44520b67eb",37.89193618,127.0484318,NA,NA,NA,NA
"12088",17136,"4af3eefadaf7b513",35.1491792,126.6653981,NA,NA,NA,NA
"12089",17138,"f781fac259a28a2d",37.5164548,127.0652709,NA,NA,NA,NA
"12090",17139,"2b7b539a900e7448",34.9756516,128.3287731,NA,NA,NA,NA
"12091",17140,"79114885fdd1db18",37.4599412,126.6986932,NA,NA,NA,NA
"12092",17141,"c1c24ac106bd33b9",35.2278869,129.0833832,NA,NA,NA,NA
"12093",17142,"415c012055a206cc",37.3831933,126.931396,NA,NA,NA,NA
"12094",17144,"70b56bf21a1bbb3c",37.7159668,126.7560526,NA,NA,NA,NA
"12095",17145,"ac70853a602ee096",36.7950983,128.8909424,"대한민국","경상북도","봉화군","명호면"
"12096",17147,"2c41d850629f3d6a",37.449423,126.913332,"대한민국","서울특별시","금천구","시흥2동"
"12097",17148,"c2206dee559e2ddd",35.8743344,128.499528,NA,NA,NA,NA
"12098",17149,"28043c6c6ca75edc",37.4802302,127.125608,"대한민국","서울특별시","송파구","문정동"
"12099",17150,"5bc98cd4ef1ead0e",35.1634126,128.1180447,"대한민국","경상남도","진주시","호탄동"
"12100",17151,"79af58fa7791fc69",37.5777531,126.9327334,"대한민국","서울특별시","서대문구","연희동"
"12101",17152,"13ba414145a7c642",37.5877648,126.9416908,NA,NA,NA,NA
"12102",17153,"896366975afbde6d",37.2546061,127.0402469,NA,NA,NA,NA
"12103",17154,"b727cf660999627f",37.5603721,127.0138002,NA,NA,NA,NA
"12104",17155,"e45a6b187477d71a",36.3156236,127.4172197,NA,NA,NA,NA
"12105",17156,"604da668f06524b2",35.5392507,129.4256831,NA,NA,NA,NA
"12106",17157,"a44affa3db4449f5",35.8422166,128.5355782,NA,NA,NA,NA
"12107",17158,"6406c2ef7ecac973",37.6519802,127.0213703,NA,NA,NA,NA
"12108",17159,"9a0763fed725b6ff",37.6438383,126.6270274,NA,NA,NA,NA
"12109",17160,"a866b9c7ac99a5d5",37.18134,127.0413256,NA,NA,NA,NA
"12110",17161,"377da6dc4314eaaa",37.5048398,127.0040347,"대한민국","서울특별시","서초구","반포동"
"12111",17163,"8c7ac81a940c2e35",35.1020703,128.9977168,NA,NA,NA,NA
"12112",17164,"3d25e028a2fa128e",35.1197776,128.7804518,NA,NA,NA,NA
"12113",17165,"fa304a6af5ad2bf4",35.1982267,129.0539104,NA,NA,NA,NA
"12114",17166,"814252c2c9fac654",37.3061947,126.9965409,NA,NA,NA,NA
"12115",17167,"d55c797df8b6fb2b",37.3754392,126.9358503,NA,NA,NA,NA
"12116",17168,"7181870da63ff53d",36.05414345,129.04159241,NA,NA,NA,NA
"12117",17169,"b6cc1df2e31fba07",36.0443462,129.3447791,NA,NA,NA,NA
"12118",17170,"9c5fa23e8d29c897",37.4993244,126.9042947,NA,NA,NA,NA
"12119",17171,"52bde11d390ee4f8",37.0058407,127.2005039,NA,NA,NA,NA
"12120",17172,"4c0425ea201695b0",37.2061788,128.8285129,NA,NA,NA,NA
"12121",17173,"18bad5c76cc8ef3c",36.5628453,127.9657546,NA,NA,NA,NA
"12122",17174,"c72f9381d1fa0a3d",37.2945896,127.0544667,NA,NA,NA,NA
"12123",17175,"197f0edef755938c",35.0901039,128.9785381,NA,NA,NA,NA
"12124",17177,"547ce1ae84d50ca7",37.6047562,126.9203044,"대한민국","서울특별시","은평구","진흥로7가길"
"12125",17178,"8a3c75ce14d7a502",37.3366604,126.7776971,NA,NA,NA,NA
"12126",17179,"e0cce9719cb3e013",37.3520146,127.9325562,"대한민국","강원도","원주시","백간길"
"12127",17180,"957883e800c28cec",37.5422657,126.7346074,NA,NA,NA,NA
"12128",17181,"5ec49f47d44b0215",37.5019605,126.882617,NA,NA,NA,NA
"12129",17182,"c56a3dbf21898a9b",37.4753802,126.7977664,NA,NA,NA,NA
"12130",17183,"c44c66c9fa388d8",37.3835093,127.10723,NA,NA,NA,NA
"12131",17184,"448e820c8bfed05d",37.5090169,126.899736,NA,NA,NA,NA
"12132",17185,"7f726797e6ef78b3",35.1923843,126.9005564,NA,NA,NA,NA
"12133",17186,"bd8c22f565f1518",35.5147732,129.4237463,NA,NA,NA,NA
"12134",17187,"7768b274f7c18468",35.1827654,129.1975966,NA,NA,NA,NA
"12135",17188,"5b3aee6b829cfa04",37.4396018,127.1233778,NA,NA,NA,NA
"12136",17189,"6800faccbf4df953",37.4852582,127.0213591,NA,NA,NA,NA
"12137",17190,"a25d4ca389b3827b",35.2545699,129.2126303,NA,NA,NA,NA
"12138",17192,"acb5a90bd78be1bd",35.9691154,128.9310882,NA,NA,NA,NA
"12139",17193,"4bcb9edd09e23a20",37.6226808,127.0682027,NA,NA,NA,NA
"12140",17194,"54efc2289235de21",37.5687699,126.975925,NA,NA,NA,NA
"12141",17195,"7c31f24c7f7aafaa",36.1180806,128.1826509,NA,NA,NA,NA
"12142",17196,"e14627bd59847c41",37.4496118,127.1385449,NA,NA,NA,NA
"12143",17198,"b1b752f3f2db0264",37.6071477,126.7747582,NA,NA,NA,NA
"12144",17199,"ab85546b363b3960",34.7870691,127.68973,NA,NA,NA,NA
"12145",17200,"aa3bb2c3be6ece78",37.5627609,126.8034375,NA,NA,NA,NA
"12146",17201,"641230ed8f3eaa45",37.5411257,127.0495422,NA,NA,NA,NA
"12147",17202,"cccfa9e46824bec4",37.3916227,127.1249094,NA,NA,NA,NA
"12148",17203,"14b6c19a3cbb6f09",36.3600152,127.364818,"대한민국","대전광역시","서구","월평3동"
"12149",17204,"3b9a9c0b352eda6",37.8291955210352,127.085651709495,NA,NA,NA,NA
"12150",17206,"af6f71731a0fa42d",37.2870217,126.8537818,NA,NA,NA,NA
"12151",17207,"9037bda09a28e1a7",36.1203359,128.1794313,NA,NA,NA,NA
"12152",17208,"a0c0e3d308064fd3",36.8387929,127.1772304,"대한민국","충청남도","천안시","동남구"
"12153",17209,"1894de4dde0f6eb",37.27889498,126.99538418,NA,NA,NA,NA
"12154",17210,"50c539ebb806aad3",37.5669673,126.9626706,"대한민국","서울특별시","서대문구","냉천동"
"12155",17211,"bf25521416de1fca",36.9919816,127.9311231,NA,NA,NA,NA
"12156",17212,"6b73e45fc936d65f",35.2492109,128.6392606,"대한민국","경상남도","창원시","의창구"
"12157",17213,"dc2d24583f354b4b",35.1780436,126.8893352,NA,NA,NA,NA
"12158",17214,"47e05ff8e2ee68b4",37.4741063,126.8104846,NA,NA,NA,NA
"12159",17215,"67c8029e426736a6",33.4764063,126.486648,NA,NA,NA,NA
"12160",17216,"6612bd880c6ba57c",35.10818,126.9051982,NA,NA,NA,NA
"12161",17217,"e2368c1f7258740e",34.86743102,128.68517653,NA,NA,NA,NA
"12162",17218,"d70a9b4f896f44a1",36.69088,126.7501315,"대한민국","충청남도","예산군","삽교읍"
"12163",17219,"83f798fe472ca75d",37.59459155,126.92505388,NA,NA,NA,NA
"12164",17220,"c30a67d3842049b2",37.4653054,128.1352427,NA,NA,NA,NA
"12165",17221,"3317172c04547926",37.6625119,126.7879729,NA,NA,NA,NA
"12166",17222,"e5bfb0a0dd99d2c7",36.3595566,128.6855838,NA,NA,NA,NA
"12167",17223,"a8de031628d24143",36.47424577,127.12948689,NA,NA,NA,NA
"12168",17224,"e02526bded98f376",36.5739234,128.6886572,NA,NA,NA,NA
"12169",17225,"d226f6d7051c8c36",34.7086807,128.0313743,NA,NA,NA,NA
"12170",17226,"a0fae5852c725ed0",37.2643538,126.9607194,NA,NA,NA,NA
"12171",17227,"ce14e194ac03598e",35.8441169,128.5854314,NA,NA,NA,NA
